NumeroProveedor,NumeroSocioConsumidor,OrderID,Name,MontoTotal,Description,latitud,longitud
241,46717,67576,Buffalo Chicken Burger,689.07,"Pechuga empanizada ó a la plancha, lechuga, zanahoria, salsa buffalo, blue cheese, queso americano y suizo.",25.6511095,-100.3348287
241,46717,67576,Chicken Tenders c/salsa,689.07,'-,25.6511095,-100.3348287
241,46717,67576,Guacamole Burger,689.07,"Carne, guacamole, tocino, cebolla asada, lechuga, tiritas de tortilla, aderezo ranch, chile jalapeño, queso americano y suizo.",25.6511095,-100.3348287
241,46717,67576,Refresco,689.07,Botella 355ml,25.6511095,-100.3348287
241,46719,67581,Limonada 1/2 Litro Refil,492.34,Limonada natural,25.6511095,-100.3348287
241,46719,67581,Papas Buffalo,492.34,300g de papas fritas con salsa buffalo y aderezo ranch con cebollín.,25.6511095,-100.3348287
241,46719,67581,Pepperoni pizza,492.34,Pepperoni,25.6511095,-100.3348287
241,46719,67581,Refresco,492.34,Botella 355ml,25.6511095,-100.3348287
241,46721,67587,Buffalo Boneless Pizza,349.17,"Salsa pomodoro, boneless bañados en salsa Buffalo, aderezo ranch y queso parmesano.",25.6511095,-100.3348287
241,46722,67586,Buffalo Chicken Burger,556.96,"Pechuga empanizada ó a la plancha, lechuga, zanahoria, salsa buffalo, blue cheese, queso americano y suizo.",25.6511095,-100.3348287
241,46722,67586,Costillas de Elote,556.96,8 pzs,25.6511095,-100.3348287
241,46722,67586,Limonada 1/2 Litro Refil,556.96,Limonada natural,25.6511095,-100.3348287
241,46722,67586,Refresco,556.96,Botella 355ml,25.6511095,-100.3348287
241,46723,67598,Country Fried Chicken,740.57,"Pechuga de pollo crujiente, bañada en salsa alfredo con cebollín. Acompañado de elote amarillo, puré de papa con gravy de pavo, tocino y pan parmesano con mantequilla.",25.6511095,-100.3348287
241,46723,67598,Kit little Johnys,740.57,Kit para preparar tu pizza de pepperoni. (Incluye gorrito del chef),25.6511095,-100.3348287
241,46723,67598,Pepperoni pizza,740.57,Pepperoni,25.6511095,-100.3348287
241,46723,67598,Refresco,740.57,Botella 355ml,25.6511095,-100.3348287
241,46726,67600,Costillas de Elote,399.64,8 pzs,25.6511095,-100.3348287
241,46726,67600,Country Fried Chicken,399.64,"Pechuga de pollo crujiente, bañada en salsa alfredo con cebollín. Acompañado de elote amarillo, puré de papa con gravy de pavo, tocino y pan parmesano con mantequilla.",25.6511095,-100.3348287
241,46728,67605,Boneless con papas (6 pzs),618.0,'-,25.6511095,-100.3348287
241,46728,67605,Limonada Sabor 1/2 Litro,618.0,'-,25.6511095,-100.3348287
241,46728,67605,Philly Cheesesteak,618.0,"Pan baguette parmesano con 180g de carne, combinación de queso chihuahua y cheddar con mix de pimientos y cebolla morada, acompañado de papas a la francesa.",25.6511095,-100.3348287
241,46728,67605,Refresco,618.0,Botella 355ml,25.6511095,-100.3348287
241,46729,67607,Chicken tenders naturales,256.47,4 tiras de pollo empanizadas con 150 gr de papas fritas.,25.6511095,-100.3348287
241,46729,67607,Té helado 600 ml,256.47,Pet,25.6511095,-100.3348287
241,46730,67606,Bbq Burger,289.12,"Carne, tiras de tocino, queso amarillo y suizo, cebolla empanizada bañada en bbq.",25.6511095,-100.3348287
241,46730,67606,Limonada Sabor 1/2 Litro,289.12,'-,25.6511095,-100.3348287
241,46732,67612,Boneless con papas (6 pzs),510.88,'-,25.6511095,-100.3348287
241,46732,67612,Limonada 1/2 Litro Refil,510.88,Limonada natural,25.6511095,-100.3348287
241,46733,67617,Boneless con papas (6 pzs),450.11,'-,25.6511095,-100.3348287
241,46733,67617,Buffalo Chicken Burger,450.11,"Pechuga empanizada ó a la plancha, lechuga, zanahoria, salsa buffalo, blue cheese, queso americano y suizo.",25.6511095,-100.3348287
241,46733,67617,Limonada 1/2 Litro Refil,450.11,Limonada natural,25.6511095,-100.3348287
241,46734,67615,Chicken Tenders c/salsa,287.37,'-,25.6511095,-100.3348287
241,46734,67615,Limonada Sabor 1/2 Litro,287.37,'-,25.6511095,-100.3348287
241,46735,67616,Boneless con papas (6 pzs),290.46,'-,25.6511095,-100.3348287
241,46735,67616,Limonada Sabor 1/2 Litro,290.46,'-,25.6511095,-100.3348287
241,46740,67622,Bbq Burger,282.22,"Carne, tiras de tocino, queso amarillo y suizo, cebolla empanizada bañada en bbq.",25.6511095,-100.3348287
241,46740,67622,Refresco,282.22,Botella 355ml,25.6511095,-100.3348287
241,46741,67621,Limonada 1/2 Litro Refil,255.44,Limonada natural,25.6511095,-100.3348287
241,46741,67621,Spicy Wings,255.44,500 grs de alitas en salsa Spicy con aderezo blue cheese. *Puedes elegir la opción de cambiar a la salsa de tu preferencia*,25.6511095,-100.3348287
241,46742,67625,Boneless con papas (6 pzs),581.74,'-,25.6511095,-100.3348287
241,46742,67625,Chicken Tenders c/salsa,581.74,'-,25.6511095,-100.3348287
241,46742,67625,Limonada 1/2 Litro Refil,581.74,Limonada natural,25.6511095,-100.3348287
241,46747,67632,Cheese Pops,342.99,6 pzs bolitas de queso con salsa marinara.,25.6511095,-100.3348287
241,46747,67632,Chicken tenders naturales,342.99,4 tiras de pollo empanizadas con 150 gr de papas fritas.,25.6511095,-100.3348287
241,46748,67629,Costillas de Elote,449.08,8 pzs,25.6511095,-100.3348287
241,46748,67629,Limonada 1/2 Litro Refil,449.08,Limonada natural,25.6511095,-100.3348287
241,46748,67629,Spicy Wings,449.08,500 grs de alitas en salsa Spicy con aderezo blue cheese. *Puedes elegir la opción de cambiar a la salsa de tu preferencia*,25.6511095,-100.3348287
241,46749,67631,Chicken tenders naturales,309.0,4 tiras de pollo empanizadas con 150 gr de papas fritas.,25.6511095,-100.3348287
241,46749,67631,Limonada 1/2 Litro Refil,309.0,Limonada natural,25.6511095,-100.3348287
241,46749,67631,Refresco,309.0,Botella 355ml,25.6511095,-100.3348287
241,46752,67633,Limonada 1/2 Litro Refil,151.41,Limonada natural,25.6511095,-100.3348287
241,46756,67636,Limonada 1/2 Litro Refil,542.81,Limonada natural,25.6511095,-100.3348287
241,46756,67636,Monto,542.81,'-,25.6511095,-100.3348287
241,46756,67636,Papas Fritas,542.81,300g.,25.6511095,-100.3348287
241,46756,67636,Pepperoni pizza,542.81,Pepperoni,25.6511095,-100.3348287
241,46756,67636,Refresco,542.81,Botella 355ml,25.6511095,-100.3348287
241,46758,67640,Country Fried Chicken,313.12,"Pechuga de pollo crujiente, bañada en salsa alfredo con cebollín. Acompañado de elote amarillo, puré de papa con gravy de pavo, tocino y pan parmesano con mantequilla.",25.6511095,-100.3348287
241,46758,67640,Refresco,313.12,Botella 355ml,25.6511095,-100.3348287
241,46761,67647,Bbq Burger,735.28,"Carne, tiras de tocino, queso amarillo y suizo, cebolla empanizada bañada en bbq.",25.6511095,-100.3348287
241,46761,67647,Buffalo Chicken Burger,735.28,"Pechuga empanizada ó a la plancha, lechuga, zanahoria, salsa buffalo, blue cheese, queso americano y suizo.",25.6511095,-100.3348287
241,46761,67647,Coliflor,735.28,"Coliflor suave y dorada, bañada con aderezo cítrico de serrano, aromatizada con cebollín y un toque de tajín.",25.6511095,-100.3348287
241,46761,67647,Refresco,735.28,Botella 355ml,25.6511095,-100.3348287
241,46763,67653,Boneless con papas (6 pzs),562.38,'-,25.6511095,-100.3348287
241,46763,67653,Country Fried Chicken,562.38,"Pechuga de pollo crujiente, bañada en salsa alfredo con cebollín. Acompañado de elote amarillo, puré de papa con gravy de pavo, tocino y pan parmesano con mantequilla.",25.6511095,-100.3348287
241,46763,67653,Limonada 1/2 Litro Refil,562.38,Limonada natural,25.6511095,-100.3348287
241,46764,67650,Agua natural,1060.8,Botella 600ml,25.6511095,-100.3348287
241,46764,67650,Limonada 1/2 Litro Refil,1060.8,Limonada natural,25.6511095,-100.3348287
241,46764,67650,Original Burger,1060.8,"Carne, aderezo jack, queso americano y suizo, lechuga italiana, cebolla y tomate.",25.6511095,-100.3348287
241,46764,67650,Spicy Chicken Burger,1060.8,"Pechuga empanizada ó a la plancha bañada en salsa spicy, lechuga italiana, queso suizo y americano, zanahoria, y aderezo ajo/cebolla.",25.6511095,-100.3348287
241,46764,67650,Whiskey Jam Burger,1060.8,"Carne, queso americanoy suizo, mermelada de tocino con whiskey, aro de cebolla con tempura de cerveza, aderezo serrano y trocitos de ruffles.  *Todas nuestras burgers incluyen papas*",25.6511095,-100.3348287
241,46765,67651,Backyard Burger,1082.53,"Carne, jamón, aguacate, lechuga, aderezo serrano, queso americano y suizo.",25.6511095,-100.3348287
241,46765,67651,Boneless con papas (6 pzs),1082.53,'-,25.6511095,-100.3348287
241,46765,67651,Limonada 1/2 Litro Refil,1082.53,Limonada natural,25.6511095,-100.3348287
241,46766,67654,Bacon Burger,509.85,"Carne, tiras de tocino, lechuga, queso americano y suizo.",25.6511095,-100.3348287
241,46766,67654,Eddy Burger,509.85,"Carne, mezcla de quesos y champiñones salteados, pimiento verde, lechuga y tocino.",25.6511095,-100.3348287
241,46766,67654,Limonada 1/2 Litro Refil,509.85,Limonada natural,25.6511095,-100.3348287
241,46766,67654,Refresco,509.85,Botella 355ml,25.6511095,-100.3348287
241,46767,67655,Buffalo Chicken Burger,245.14,"Pechuga empanizada ó a la plancha, lechuga, zanahoria, salsa buffalo, blue cheese, queso americano y suizo.",25.6511095,-100.3348287
241,46767,67655,Limonada 1/2 Litro Refil,245.14,Limonada natural,25.6511095,-100.3348287
241,46769,67656,Bacon Burger,570.62,"Carne, tiras de tocino, lechuga, queso americano y suizo.",25.6511095,-100.3348287
241,46769,67656,Caprese salad,570.62,"Tomates cherry asados con beats de mozzarella, aderezados con pesto de albahaca sobre medallones de aguacate, queso parmesano, espinaca, ajonjolí tostado y cebollín.",25.6511095,-100.3348287
241,46769,67656,Limonada Sabor 1/2 Litro,570.62,'-,25.6511095,-100.3348287
241,46770,67658,Agua natural,481.01,Botella 600ml,25.6511095,-100.3348287
241,46770,67658,César salad,481.01,"Combinación de lechuga italiana, 150 gr de pechuga de pollo a la plancha, crotones, queso parmesano, aguacate, quinoa frita y aderezo césar.",25.6511095,-100.3348287
241,46770,67658,Coliflor,481.01,"Coliflor suave y dorada, bañada con aderezo cítrico de serrano, aromatizada con cebollín y un toque de tajín.",25.6511095,-100.3348287
241,46771,67659,Limonada Sabor 1/2 Litro,357.08,'-,25.6511095,-100.3348287
241,46771,67659,Whiskey Jam Burger,357.08,"Carne, queso americanoy suizo, mermelada de tocino con whiskey, aro de cebolla con tempura de cerveza, aderezo serrano y trocitos de ruffles.  *Todas nuestras burgers incluyen papas*",25.6511095,-100.3348287
241,46773,67661,Costillas de Elote,143.17,8 pzs,25.6511095,-100.3348287
241,46773,67661,Monto,143.17,'-,25.6511095,-100.3348287
241,46773,67665,Monto,69.0,'-,25.6511095,-100.3348287
241,46773,67877,Esquite,237.0,"Esquite tradicional con mayonesa, crema, chile morita, queso blanco, jugo de limón, queso amarillo y toque de chiltepín en polvo.",25.6511095,-100.3348287
241,46773,67877,Limonada 1/2 Litro Refil,237.0,Limonada natural,25.6511095,-100.3348287
241,46775,67662,Monto,71.07,'-,25.6511095,-100.3348287
241,46776,67663,Original Burger,196.56,"Carne, aderezo jack, queso americano y suizo, lechuga italiana, cebolla y tomate.",25.6511095,-100.3348287
241,46780,67667,Limonada 1/2 Litro Refil,346.08,Limonada natural,25.6511095,-100.3348287
241,46780,67667,Philly Cheesesteak,346.08,"Pan baguette parmesano con 180g de carne, combinación de queso chihuahua y cheddar con mix de pimientos y cebolla morada, acompañado de papas a la francesa.",25.6511095,-100.3348287
241,46781,67668,Backyard Burger,547.96,"Carne, jamón, aguacate, lechuga, aderezo serrano, queso americano y suizo.",25.6511095,-100.3348287
241,46781,67668,Chicken tenders naturales,547.96,4 tiras de pollo empanizadas con 150 gr de papas fritas.,25.6511095,-100.3348287
241,46781,67668,Limonada 1/2 Litro Refil,547.96,Limonada natural,25.6511095,-100.3348287
241,46781,67668,Original Burger,547.96,"Carne, aderezo jack, queso americano y suizo, lechuga italiana, cebolla y tomate.",25.6511095,-100.3348287
241,46782,67669,Aros de Cebolla,503.86,Aderezo serrano y limón.,25.6511095,-100.3348287
241,46782,67669,Guacamole Burger,503.86,"Carne, guacamole, tocino, cebolla asada, lechuga, tiritas de tortilla, aderezo ranch, chile jalapeño, queso americano y suizo.",25.6511095,-100.3348287
241,46782,67669,Limonada 1/2 Litro Refil,503.86,Limonada natural,25.6511095,-100.3348287
241,46783,67671,Backyard Burger,624.18,"Carne, jamón, aguacate, lechuga, aderezo serrano, queso americano y suizo.",25.6511095,-100.3348287
241,46783,67671,Boneless con papas (6 pzs),624.18,'-,25.6511095,-100.3348287
241,46783,67671,Esquite,624.18,"Esquite tradicional con mayonesa, crema, chile morita, queso blanco, jugo de limón, queso amarillo y toque de chiltepín en polvo.",25.6511095,-100.3348287
241,46783,67671,Limonada Sabor 1/2 Litro,624.18,'-,25.6511095,-100.3348287
241,46796,67696,Country Fried Chicken,341.96,"Pechuga de pollo crujiente, bañada en salsa alfredo con cebollín. Acompañado de elote amarillo, puré de papa con gravy de pavo, tocino y pan parmesano con mantequilla.",25.6511095,-100.3348287
241,46796,67696,Limonada Sabor 1/2 Litro,341.96,'-,25.6511095,-100.3348287
241,46797,67699,Papas Fritas,392.43,300g.,25.6511095,-100.3348287
241,46797,67699,Philly Cheesesteak,392.43,"Pan baguette parmesano con 180g de carne, combinación de queso chihuahua y cheddar con mix de pimientos y cebolla morada, acompañado de papas a la francesa.",25.6511095,-100.3348287
241,46798,67701,Costillas de Elote,256.47,8 pzs,25.6511095,-100.3348287
241,46798,67701,Country Fried Chicken,256.47,"Pechuga de pollo crujiente, bañada en salsa alfredo con cebollín. Acompañado de elote amarillo, puré de papa con gravy de pavo, tocino y pan parmesano con mantequilla.",25.6511095,-100.3348287
241,46799,67698,Houston Nachos,276.04,"Fritura de maíz en salsa de queso cheddar, chili casero, pechuga de pollo, guacamole, tomate, cilantro, cebolla morada, ajonjolí negro, aderezo ajo cebolla, aderezo serrano, y chiles en vinagre.",25.6511095,-100.3348287
241,46799,67698,Limonada Sabor 1/2 Litro,276.04,'-,25.6511095,-100.3348287
241,46800,67700,American Sampler,430.54,"700 grs de alitas bañadas en la salsa de tu preferencia, bastones de apio y zanahoria, 100 grs de papas a la francesa, 6 pzs de cheese pops con salsa marinara, blue cheese y 4 aros de cebolla.",25.6511095,-100.3348287
241,46800,67700,Limonada 1/2 Litro Refil,430.54,Limonada natural,25.6511095,-100.3348287
241,46802,67702,Buffalo Boneless Pizza,349.17,"Salsa pomodoro, boneless bañados en salsa Buffalo, aderezo ranch y queso parmesano.",25.6511095,-100.3348287
241,46803,67705,Buffalo Boneless Pizza,399.64,"Salsa pomodoro, boneless bañados en salsa Buffalo, aderezo ranch y queso parmesano.",25.6511095,-100.3348287
241,46803,67705,Limonada 1/2 Litro Refil,399.64,Limonada natural,25.6511095,-100.3348287
241,46804,67708,Limonada Sabor 1/2 Litro,85.49,'-,25.6511095,-100.3348287
241,46807,67709,Backyard Burger,336.81,"Carne, jamón, aguacate, lechuga, aderezo serrano, queso americano y suizo.",25.6511095,-100.3348287
241,46807,67709,Limonada Sabor 1/2 Litro,336.81,'-,25.6511095,-100.3348287
241,46808,67710,Chicken tenders naturales,252.35,4 tiras de pollo empanizadas con 150 gr de papas fritas.,25.6511095,-100.3348287
241,46808,67710,Limonada 1/2 Litro Refil,252.35,Limonada natural,25.6511095,-100.3348287
241,46809,67711,Limonada 1/2 Litro Refil,346.08,Limonada natural,25.6511095,-100.3348287
241,46809,67711,Philly Cheesesteak,346.08,"Pan baguette parmesano con 180g de carne, combinación de queso chihuahua y cheddar con mix de pimientos y cebolla morada, acompañado de papas a la francesa.",25.6511095,-100.3348287
241,46810,67714,Limonada 1/2 Litro Refil,554.14,Limonada natural,25.6511095,-100.3348287
241,46810,67714,Original Burger,554.14,"Carne, aderezo jack, queso americano y suizo, lechuga italiana, cebolla y tomate.",25.6511095,-100.3348287
241,46811,67715,Buffalo Boneless Pizza,450.11,"Salsa pomodoro, boneless bañados en salsa Buffalo, aderezo ranch y queso parmesano.",25.6511095,-100.3348287
241,46811,67715,Limonada 1/2 Litro Refil,450.11,Limonada natural,25.6511095,-100.3348287
241,46812,67716,Boneless con papas (6 pzs),562.38,'-,25.6511095,-100.3348287
241,46812,67716,Limonada 1/2 Litro Refil,562.38,Limonada natural,25.6511095,-100.3348287
241,46812,67716,Pepperoni pizza,562.38,Pepperoni,25.6511095,-100.3348287
241,46813,67717,Boneless con papas (6 pzs),556.2,'-,25.6511095,-100.3348287
241,46813,67717,Limonada Sabor 1/2 Litro,556.2,'-,25.6511095,-100.3348287
241,46816,67721,American Sampler,481.01,"700 grs de alitas bañadas en la salsa de tu preferencia, bastones de apio y zanahoria, 100 grs de papas a la francesa, 6 pzs de cheese pops con salsa marinara, blue cheese y 4 aros de cebolla.",25.6511095,-100.3348287
241,46816,67721,Limonada 1/2 Litro Refil,481.01,Limonada natural,25.6511095,-100.3348287
241,46817,67722,Boneless con papas (6 pzs),510.88,'-,25.6511095,-100.3348287
241,46817,67722,Limonada 1/2 Litro Refil,510.88,Limonada natural,25.6511095,-100.3348287
241,46821,67731,Pepperoni pizza,369.77,Pepperoni,25.6511095,-100.3348287
241,46821,67731,Refresco,369.77,Botella 355ml,25.6511095,-100.3348287
241,46822,67733,César salad,349.17,"Combinación de lechuga italiana, 150 gr de pechuga de pollo a la plancha, crotones, queso parmesano, aguacate, quinoa frita y aderezo césar.",25.6511095,-100.3348287
241,46822,67733,Refresco,349.17,Botella 355ml,25.6511095,-100.3348287
241,46826,67744,Limonada 1/2 Litro Refil,357.41,Limonada natural,25.6511095,-100.3348287
241,46826,67744,Pepperoni pizza,357.41,Pepperoni,25.6511095,-100.3348287
241,46827,67746,Chicken Tenders c/salsa,778.57,'-,25.6511095,-100.3348287
241,46827,67746,Limonada Sabor 1/2 Litro,778.57,'-,25.6511095,-100.3348287
241,46827,67746,Té helado refil,778.57,Pet,25.6511095,-100.3348287
241,46827,67746,Volcan de Chocolate,778.57,Pastel de chocolate caliente relleno de salsa de chocolate líquido con helado de vainilla y cereza dulce.,25.6511095,-100.3348287
241,46828,67747,Costillas de Elote,527.28,8 pzs,25.6511095,-100.3348287
241,46828,67747,Guacamole Burger,527.28,"Carne, guacamole, tocino, cebolla asada, lechuga, tiritas de tortilla, aderezo ranch, chile jalapeño, queso americano y suizo.",25.6511095,-100.3348287
241,46829,67748,Buffalo Boneless Pizza,523.24,"Salsa pomodoro, boneless bañados en salsa Buffalo, aderezo ranch y queso parmesano.",25.6511095,-100.3348287
241,46829,67748,Limonada Sabor 1/2 Litro,523.24,'-,25.6511095,-100.3348287
241,46829,67748,Refresco,523.24,Botella 355ml,25.6511095,-100.3348287
241,46830,67751,Boneless con papas (6 pzs),204.97,'-,25.6511095,-100.3348287
241,46843,67772,Buffalo Boneless Pizza,706.58,"Salsa pomodoro, boneless bañados en salsa Buffalo, aderezo ranch y queso parmesano.",25.6511095,-100.3348287
241,46843,67772,Country Fried Chicken,706.58,"Pechuga de pollo crujiente, bañada en salsa alfredo con cebollín. Acompañado de elote amarillo, puré de papa con gravy de pavo, tocino y pan parmesano con mantequilla.",25.6511095,-100.3348287
241,46843,67772,Limonada 1/2 Litro Refil,706.58,Limonada natural,25.6511095,-100.3348287
241,46844,67776,Buffalo Crisper Salad,342.99,"Lechuga italiana en trozos, con 150g de pechuga de pollo empanizada con salsa buffalo, tomate, aguacate, queso mozzarella, tiritas de tortilla, zanahoria, ajonjolí negro y aderezo blue cheese con cebollín.",25.6511095,-100.3348287
241,46844,67776,Limonada 1/2 Litro Refil,342.99,Limonada natural,25.6511095,-100.3348287
241,46844,67776,Philly Cheesesteak,342.99,"Pan baguette parmesano con 180g de carne, combinación de queso chihuahua y cheddar con mix de pimientos y cebolla morada, acompañado de papas a la francesa.",25.6511095,-100.3348287
241,46844,67776,Refresco,342.99,Botella 355ml,25.6511095,-100.3348287
241,46844,67777,Guacamole Burger,229.0,"Carne, guacamole, tocino, cebolla asada, lechuga, tiritas de tortilla, aderezo ranch, chile jalapeño, queso americano y suizo.",25.6511095,-100.3348287
241,46845,67775,Buffalo Chicken Burger,490.28,"Pechuga empanizada ó a la plancha, lechuga, zanahoria, salsa buffalo, blue cheese, queso americano y suizo.",25.6511095,-100.3348287
241,46845,67775,Limonada 1/2 Litro Refil,490.28,Limonada natural,25.6511095,-100.3348287
241,46845,67775,Original Burger,490.28,"Carne, aderezo jack, queso americano y suizo, lechuga italiana, cebolla y tomate.",25.6511095,-100.3348287
241,46846,67779,American Sampler,636.54,"700 grs de alitas bañadas en la salsa de tu preferencia, bastones de apio y zanahoria, 100 grs de papas a la francesa, 6 pzs de cheese pops con salsa marinara, blue cheese y 4 aros de cebolla.",25.6511095,-100.3348287
241,46846,67779,Hawaiana pizza,636.54,Piña y jamón de pierna.,25.6511095,-100.3348287
241,46847,67778,Limonada 1/2 Litro Refil,107.12,Limonada natural,25.6511095,-100.3348287
241,46847,67778,Refresco,107.12,Botella 355ml,25.6511095,-100.3348287
241,46848,67782,Chicken Tenders c/salsa,345.05,'-,25.6511095,-100.3348287
241,46848,67782,Costillas de Elote,345.05,8 pzs,25.6511095,-100.3348287
241,46848,67782,Country Fried Chicken,345.05,"Pechuga de pollo crujiente, bañada en salsa alfredo con cebollín. Acompañado de elote amarillo, puré de papa con gravy de pavo, tocino y pan parmesano con mantequilla.",25.6511095,-100.3348287
241,46849,67781,Papas Chili Hams,143.17,300g de papas fritas con chili casero y queso amarillo derretido.,25.6511095,-100.3348287
241,46850,67783,Houston Nachos,358.44,"Fritura de maíz en salsa de queso cheddar, chili casero, pechuga de pollo, guacamole, tomate, cilantro, cebolla morada, ajonjolí negro, aderezo ajo cebolla, aderezo serrano, y chiles en vinagre.",25.6511095,-100.3348287
241,46850,67783,Papas Chili Hams,358.44,300g de papas fritas con chili casero y queso amarillo derretido.,25.6511095,-100.3348287
241,46851,67786,American Sampler,380.07,"700 grs de alitas bañadas en la salsa de tu preferencia, bastones de apio y zanahoria, 100 grs de papas a la francesa, 6 pzs de cheese pops con salsa marinara, blue cheese y 4 aros de cebolla.",25.6511095,-100.3348287
241,46852,67788,Limonada 1/2 Litro Refil,201.88,Limonada natural,25.6511095,-100.3348287
241,46857,67795,Limonada 1/2 Litro Refil,367.71,Limonada natural,25.6511095,-100.3348287
241,46857,67795,Limonada Sabor 1/2 Litro,367.71,'-,25.6511095,-100.3348287
241,46857,67795,Pepperoni pizza,367.71,Pepperoni,25.6511095,-100.3348287
241,46858,67798,Buffalo Crisper Salad,430.54,"Lechuga italiana en trozos, con 150g de pechuga de pollo empanizada con salsa buffalo, tomate, aguacate, queso mozzarella, tiritas de tortilla, zanahoria, ajonjolí negro y aderezo blue cheese con cebollín.",25.6511095,-100.3348287
241,46858,67798,Original Burger,430.54,"Carne, aderezo jack, queso americano y suizo, lechuga italiana, cebolla y tomate.",25.6511095,-100.3348287
241,46859,67799,Buffalo Boneless Pizza,706.58,"Salsa pomodoro, boneless bañados en salsa Buffalo, aderezo ranch y queso parmesano.",25.6511095,-100.3348287
241,46859,67799,Country Fried Chicken,706.58,"Pechuga de pollo crujiente, bañada en salsa alfredo con cebollín. Acompañado de elote amarillo, puré de papa con gravy de pavo, tocino y pan parmesano con mantequilla.",25.6511095,-100.3348287
241,46859,67799,Limonada 1/2 Litro Refil,706.58,Limonada natural,25.6511095,-100.3348287
241,46860,67800,Original Burger,476.89,"Carne, aderezo jack, queso americano y suizo, lechuga italiana, cebolla y tomate.",25.6511095,-100.3348287
241,46860,67800,Refresco,476.89,Botella 355ml,25.6511095,-100.3348287
241,46863,67802,Bacon Burger,838.42,"Carne, tiras de tocino, lechuga, queso americano y suizo.",25.6511095,-100.3348287
241,46863,67802,Boneless con papas (6 pzs),838.42,'-,25.6511095,-100.3348287
241,46863,67802,Country Fried Chicken,838.42,"Pechuga de pollo crujiente, bañada en salsa alfredo con cebollín. Acompañado de elote amarillo, puré de papa con gravy de pavo, tocino y pan parmesano con mantequilla.",25.6511095,-100.3348287
241,46863,67802,Limonada 1/2 Litro Refil,838.42,Limonada natural,25.6511095,-100.3348287
241,46864,67803,Eddy Burger,306.94,"Carne, mezcla de quesos y champiñones salteados, pimiento verde, lechuga y tocino.",25.6511095,-100.3348287
241,46864,67803,Limonada 1/2 Litro Refil,306.94,Limonada natural,25.6511095,-100.3348287
241,46868,67809,Buffalo Boneless Pizza,543.84,"Salsa pomodoro, boneless bañados en salsa Buffalo, aderezo ranch y queso parmesano.",25.6511095,-100.3348287
241,46868,67809,Coliflor,543.84,"Coliflor suave y dorada, bañada con aderezo cítrico de serrano, aromatizada con cebollín y un toque de tajín.",25.6511095,-100.3348287
241,46870,67810,Cheese Pops,523.64,6 pzs bolitas de queso con salsa marinara.,25.6511095,-100.3348287
241,46870,67810,Costillas de Elote,523.64,8 pzs,25.6511095,-100.3348287
241,46870,67810,Limonada 1/2 Litro Refil,523.64,Limonada natural,25.6511095,-100.3348287
241,46870,67810,Limonada Sabor 1/2 Litro,523.64,'-,25.6511095,-100.3348287
241,46870,67810,Refresco,523.64,Botella 355ml,25.6511095,-100.3348287
241,46871,67812,Eddy Burger,563.41,"Carne, mezcla de quesos y champiñones salteados, pimiento verde, lechuga y tocino.",25.6511095,-100.3348287
241,46871,67812,Limonada 1/2 Litro Refil,563.41,Limonada natural,25.6511095,-100.3348287
241,46871,67812,Pepperoni pizza,563.41,Pepperoni,25.6511095,-100.3348287
241,46872,67813,Bola de Nieve,357.41,Bola de nieve sabor vainilla con chocolate líquido y cereza.,25.6511095,-100.3348287
241,46872,67813,Monto,357.41,'-,25.6511095,-100.3348287
241,46872,67813,Té helado refil,357.41,Pet,25.6511095,-100.3348287
241,46872,67813,Whiskey Jam Burger,357.41,"Carne, queso americanoy suizo, mermelada de tocino con whiskey, aro de cebolla con tempura de cerveza, aderezo serrano y trocitos de ruffles.  *Todas nuestras burgers incluyen papas*",25.6511095,-100.3348287
241,46875,67814,Chicken Tenders c/salsa,252.35,'-,25.6511095,-100.3348287
241,46875,67814,Limonada 1/2 Litro Refil,252.35,Limonada natural,25.6511095,-100.3348287
241,46877,67816,Bacon Burger,533.54,"Carne, tiras de tocino, lechuga, queso americano y suizo.",25.6511095,-100.3348287
241,46877,67816,Limonada Sabor 1/2 Litro,533.54,'-,25.6511095,-100.3348287
241,46877,67816,Original Burger,533.54,"Carne, aderezo jack, queso americano y suizo, lechuga italiana, cebolla y tomate.",25.6511095,-100.3348287
241,46878,67817,Pepperoni pizza,426.42,Pepperoni,25.6511095,-100.3348287
241,46878,67817,Refresco,426.42,Botella 355ml,25.6511095,-100.3348287
241,46879,67818,Limonada 1/2 Litro Refil,50.47,Limonada natural,25.6511095,-100.3348287
241,46880,67820,Backyard Burger,673.62,"Carne, jamón, aguacate, lechuga, aderezo serrano, queso americano y suizo.",25.6511095,-100.3348287
241,46880,67820,Chicken tenders naturales,673.62,4 tiras de pollo empanizadas con 150 gr de papas fritas.,25.6511095,-100.3348287
241,46880,67820,Esquite,673.62,"Esquite tradicional con mayonesa, crema, chile morita, queso blanco, jugo de limón, queso amarillo y toque de chiltepín en polvo.",25.6511095,-100.3348287
241,46880,67820,Refresco,673.62,Botella 355ml,25.6511095,-100.3348287
241,46881,67819,Chicken tenders naturales,252.35,4 tiras de pollo empanizadas con 150 gr de papas fritas.,25.6511095,-100.3348287
241,46881,67819,Limonada 1/2 Litro Refil,252.35,Limonada natural,25.6511095,-100.3348287
241,46882,67821,Agua natural,50.47,Botella 600ml,25.6511095,-100.3348287
241,46883,67822,Bola de Nieve,71.07,Bola de nieve sabor vainilla con chocolate líquido y cereza.,25.6511095,-100.3348287
