EstablishmentId,tokens,cluster,category,category_Asiática,category_Bebidas,category_Categoría_2,category_Categoría_8,category_Comida_Rápida,category_Desayunos,category_Italiana,category_Postres,category_Saludable
301,"['milanesa', 'pollo']",3,Italiana,0.0,0.0,0.0,0.0,0.1111,0.0,0.8889,0.0,0.0
301,"['tacos', 'dorados', 'res']",6,Desayunos,0.0,0.0,0.0,0.0,0.1111,0.7778,0.1111,0.0,0.0
301,"['lomo', 'salsa', 'verde']",8,Categoría_8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
301,"['filete', 'pescado', 'empanizado']",7,Asiática,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,"['lasagna', 'carne', 'lunes', 'viernes']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.6667,0.0,0.3333,0.0,0.0
301,"['pollo', 'enchilado', 'lunes', 'viernes']",5,Comida Rápida,0.0,0.0,0.0,0.5556,0.4444,0.0,0.0,0.0,0.0
301,"['milanesa', 'pollo', 'lunes', 'viernes']",5,Comida Rápida,0.0,0.0,0.0,0.4444,0.5556,0.0,0.0,0.0,0.0
301,"['tacos', 'dorados', 'res', 'lunes', 'viernes']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.5556,0.4444,0.0,0.0,0.0
301,"['lomo', 'salsa', 'verde', 'lunes', 'viernes']",8,Categoría_8,0.0,0.0,0.0,0.5556,0.2222,0.1111,0.1111,0.0,0.0
295,"['azteca', 'oro', 'presentación', 'única', 'copa']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,['torres'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,['torres'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,['henessy'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
295,"['henessy', 'vsop']",0,Saludable,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.4444
295,['martell'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['martell', 'vsop']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,['absinth'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
295,['amareto'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
295,"['ancho', 'reyes']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,0.2222
295,"['ancho', 'reyes', 'verde']",8,Categoría_8,0.0,0.0,0.0,0.7778,0.2222,0.0,0.0,0.0,0.0
295,['baileys'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
295,['carajillo'],1,Bebidas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,"['chinchón', 'dulce']",4,Postres,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.8889,0.0
295,"['chinchón', 'seco']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.8889,0.0,0.0,0.0,0.1111
295,['frangelico'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
295,['jägermeister'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
295,['licor'],2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295,"['licor', 'orochata']",2,Categoría_2,0.0,0.5556,0.4444,0.0,0.0,0.0,0.0,0.0,0.0
295,"['sambuca', 'negro']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
295,"['vaccari', 'sambuca', 'blanco']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
295,"['placido', 'banfi', 'pinot', 'grigio', 'toscana', 'italia', 'servido', 'copa']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.7778
295,"['ardeche', 'chardonnay', 'louis', 'latur', 'francia']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['madero', 'chardonnay', 'chenin', 'blanc', 'parras', 'fuente', 'méxico', 'presentación', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['ste', 'michelle', 'riesling', 'columbia', 'valley', 'washington', 'estate', 'usa', 'presentación', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['beringer', 'founders', 'estate', 'white', 'zinfandel', 'usa', 'presentación', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['protocolo', 'tempranillo', 'castilla', 'mancha', 'españa', 'servido', 'copa']",0,Saludable,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.8889
295,"['condor', 'peak', 'malbec', 'mendoza', 'argentina', 'servido', 'copa']",0,Saludable,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.8889
295,"['madero', 'cabernet', 'sauvignon', 'merlot', 'tempranillo', 'parras', 'fuente', 'méxico']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['monte', 'xanic', 'merlot', 'valle', 'gpe', 'baja', 'california', 'méxico']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['monte', 'xanic', 'calixa', 'tempranillo', 'merlot', 'cab', 'suav', 'valle', 'gpe', 'baja', 'california', 'méxico', 'precio', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['don', 'leo', 'linde', 'shiraz', 'parras', 'fuente', 'coahuila', 'méxico', 'precio', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['mariatinto', 'temp', 'syrah', 'nebbiolo', 'cab', 'franc', 'valle', 'gpe', 'baja', 'california', 'méxico', 'precio', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['navarro', 'correas', 'col', 'priv', 'blend', 'cab', 'malbec', 'merlot', 'mendoza', 'argentina', 'precio', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['avión', 'juguette', 'grenache', 'shiraz', 'mataro', 'valle', 'mclaren', 'australia', 'precio', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['errazuriz', 'estate', 'series', 'cabernet', 'sauvignon', 'valle', 'casa', 'blanca', 'aconcagua', 'chile', 'precio', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.6667
295,"['emilio', 'moro', 'tempranillo', 'ribera', 'duero', 'españa', 'precio', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['alion', 'tinto', 'fino', 'ribera', 'duero', 'españa', 'precio', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['beringer', 'white', 'zinfandel', 'usa']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['scielo', 'rosé', 'merlot', 'malbec', 'cab', 'franc', 'rgmx', 'valle', 'parras', 'coahuila', 'méxico', 'precio', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['cava', 'rondel', 'brut', 'xarello', 'macabeo', 'codorniu', 'san', 'sadurni', 'anoia', 'españa', 'precio', 'botella']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,"['moet', 'chandon', 'brut', 'imperial', 'sauvignon', 'blanc', 'francia']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260,"['frape', 'zarzamora']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
260,"['frape', 'piña', 'colada']",5,Comida Rápida,0.0,0.0,0.5556,0.0,0.4444,0.0,0.0,0.0,0.0
300,"['frape', 'zarzamora']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300,"['frape', 'piña', 'colada']",5,Comida Rápida,0.0,0.0,0.5556,0.0,0.4444,0.0,0.0,0.0,0.0
300,"['smoothie', 'fresa']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300,"['smoothie', 'mango']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300,"['smoothie', 'zarzamora']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300,"['smoothie', 'piña', 'colada']",2,Categoría_2,0.0,0.0,0.7778,0.0,0.2222,0.0,0.0,0.0,0.0
260,"['smoothie', 'fresa']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
260,"['smoothie', 'mango']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
260,"['smoothie', 'zarzamora']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
260,"['smoothie', 'piña', 'colada']",2,Categoría_2,0.0,0.0,0.7778,0.0,0.2222,0.0,0.0,0.0,0.0
297,"['gordita', 'barbacoa']",6,Desayunos,0.0,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.0
297,"['gordita', 'chicharrón', 'rojo']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,"['gordita', 'chicharrón', 'verde']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,"['gordita', 'deshebrada']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.7778,0.2222,0.0,0.0,0.0
297,"['gordita', 'picadillo', 'papa']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,"['gordita', 'papa', 'chorizo']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,"['gordita', 'enchilada', 'potosina']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
297,"['gordita', 'asado']",6,Desayunos,0.0,0.0,0.0,0.2222,0.1111,0.6667,0.0,0.0,0.0
297,['quesadilla'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
297,"['gordita', 'huevo', 'día']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,"['gordita', 'cochinita']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.5556,0.4444,0.0,0.0,0.0
297,"['gordita', 'frijolitos']",6,Desayunos,0.0,0.0,0.0,0.0,0.5556,0.4444,0.0,0.0,0.0
297,"['gordita', 'rajas', 'queso']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,0.8889,0.1111,0.0,0.0
297,"['taco', 'chile', 'relleno', 'carne']",8,Categoría_8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
297,"['taco', 'chile', 'relleno', 'queso']",8,Categoría_8,0.0,0.0,0.0,0.7778,0.0,0.2222,0.0,0.0,0.0
297,"['taco', 'sirloin']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,"['taco', 'pedritos', 'guiso']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,"['taco', 'pedritos', 'sirloin']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,"['taco', 'potosinas', 'guiso']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,"['torta', 'barbacoa']",6,Desayunos,0.0,0.0,0.0,0.0,0.4444,0.5556,0.0,0.0,0.0
297,"['gordita', 'chile', 'relleno', 'carne']",8,Categoría_8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
297,"['gordita', 'chile', 'relleno', 'queso']",8,Categoría_8,0.0,0.0,0.0,0.8889,0.0,0.1111,0.0,0.0,0.0
297,"['gordita', 'sirloin']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,"['gordita', 'pedritos', 'guiso']",6,Desayunos,0.0,0.0,0.0,0.0,0.4444,0.5556,0.0,0.0,0.0
297,"['gordita', 'pedritos', 'sirloin']",6,Desayunos,0.0,0.0,0.0,0.0,0.4444,0.5556,0.0,0.0,0.0
297,"['gordita', 'potosinas', 'guiso']",6,Desayunos,0.0,0.0,0.0,0.0,0.4444,0.5556,0.0,0.0,0.0
302,"['volcán', 'ferrero']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,"['volcán', 'oreo']",1,Bebidas,0.0,0.5556,0.0,0.0,0.4444,0.0,0.0,0.0,0.0
302,"['volcan', 'mazapán']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,"['volcán', 'cajeta']",4,Postres,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.8889,0.0
302,"['volcán', 'snickers']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,"['volcán', 'reeses']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,"['volcán', 'capuchino']",5,Comida Rápida,0.0,0.5556,0.0,0.0,0.4444,0.0,0.0,0.0,0.0
302,"['volcán', 'moka']",1,Bebidas,0.0,0.2222,0.0,0.0,0.7778,0.0,0.0,0.0,0.0
302,"['volcán', 'gansito']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,"['volcán', 'mms']",5,Comida Rápida,0.0,0.2222,0.0,0.0,0.7778,0.0,0.0,0.0,0.0
302,['sandiyada'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['mangoyada'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,"['chamoyada', 'limón']",2,Categoría_2,0.0,0.0,0.8889,0.0,0.1111,0.0,0.0,0.0,0.0
302,"['chamoyada', 'mango']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,['picafresa'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,"['chamoyada', 'pelón']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,"['paletita', 'sandía']",2,Categoría_2,0.0,0.0,0.8889,0.0,0.1111,0.0,0.0,0.0,0.0
302,"['chamoyada', 'especial']",8,Categoría_8,0.0,0.0,0.0,0.2222,0.7778,0.0,0.0,0.0,0.0
302,['mangonada'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['fresada'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['mango'],2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,['fresa'],2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,['cocomango'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['sandia'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,"['piña', 'coco']",8,Categoría_8,0.0,0.0,0.7778,0.1111,0.0,0.0,0.0,0.1111,0.0
302,['cocomango'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['limón'],2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,['nutella'],4,Postres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302,['oreo'],1,Bebidas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,['vainilla'],4,Postres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302,['cajeta'],4,Postres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302,['fresa'],2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,['chocolate'],4,Postres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302,['mazapan'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,"['abuelita', 'bombones']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['nutella'],4,Postres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302,['mazapan'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['reeses'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['carlos'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['capuchino'],1,Bebidas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,['frapuchino'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['moka'],1,Bebidas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,['americano'],3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302,"['papas', 'preparadas', 'salsa', 'maggi', 'salsa', 'botanera', 'limón']",8,Categoría_8,0.0,0.0,0.0,0.7778,0.0,0.0,0.2222,0.0,0.0
302,"['papas', 'especiales', 'salsa', 'botanera', 'limón', 'golos', 'pepino', 'cacahuates']",8,Categoría_8,0.0,0.0,0.0,0.8889,0.1111,0.0,0.0,0.0,0.0
302,"['nachos', 'preparados']",6,Desayunos,0.0,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.0
302,"['crepa', 'cada', 'crepa', 'incluye', 'bases', 'toppings']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['minis'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,['minis'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
258,"['molletes', 'pan', 'artesanal', 'cubierto', 'crema', 'frijol', 'queso', 'ahumado', 'bañados', 'atropellado', 'machaca', 'huevo', 'estrellados']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,0.5556,0.4444,0.0,0.0
258,"['sandwich', 'pollo', 'pan', 'artesanal', 'pollo', 'deshebrado', 'col', 'blanca', 'zanahoria', 'rallada', 'pepino', 'encurtido', 'tomate', 'deshidratado', 'arúgula']",3,Italiana,0.0,0.0,0.0,0.2222,0.0,0.0,0.7778,0.0,0.0
258,"['avotoast', 'pan', 'artesanal', 'tostado', 'pesto', 'aguacate', 'arúgula', 'fresca', 'huevo', 'pochado', 'salsa', 'macha', 'dulce']",3,Italiana,0.0,0.0,0.0,0.2222,0.0,0.0,0.7778,0.0,0.0
258,"['quiche', 'loraine', 'panceta', 'ahumada', 'queso', 'espinaca', 'cebolla', 'queso']",3,Italiana,0.0,0.0,0.0,0.1111,0.0,0.0,0.8889,0.0,0.0
258,"['brioche', 'dulce', 'dos', 'tostadas', 'francesas', 'intercaladas', 'natilla', 'coco', 'acompañada', 'fruta', 'frescas', 'temporada', 'helado', 'café']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.4444,0.0,0.0,0.5556,0.0
258,"['mini', 'croissants', 'acompañados', 'salsa', 'cacao', 'canela', 'natilla', 'coco', 'mermelada', 'frutos', 'rojos']",4,Postres,0.0,0.0,0.0,0.0,0.4444,0.0,0.0,0.5556,0.0
258,"['mini', 'criollos', 'acompañados', 'pesto', 'aderezo', 'espinaca', 'queso', 'tappenade']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
258,"['rol', 'canela', 'hecho', 'casa']",4,Postres,0.0,0.0,0.0,0.0,0.4444,0.0,0.0,0.5556,0.0
258,"['pay', 'cuatro', 'quesos', 'cotagge', 'panela', 'provolone', 'queso', 'crema', 'acompañado', 'blueberry', 'fresco']",8,Categoría_8,0.0,0.0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0
258,"['pan', 'queso', 'cuatro', 'quesos']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.2222,0.7778,0.0,0.0
303,"['truffled', 'bacon', 'mac', 'cheese', 'macaronnes', 'receta', 'quesos', 'toque', 'trufa', 'tocino', 'queso', 'parmesano']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['boneless', 'pechuga', 'pollo', 'empanizada', 'salseado', 'salsa', 'búfalo', 'acompañado', 'papas', 'fritas']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['keto', 'boneless', 'gluten', 'free', 'pechuga', 'pollo', 'empanizado', 'harina', 'almendra', 'salseados', 'salsa', 'búfalo', 'acompañados', 'apio']",8,Categoría_8,0.0,0.0,0.0,0.3333,0.0,0.0,0.6667,0.0,0.0
303,"['chicken', 'tenders', 'tiras', 'pechuga', 'pollo', 'empanizadas', 'aderezo', 'elegir', 'acompañado', 'papas', 'fritas']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['bacon', 'cheese', 'fries', 'papas', 'fritas', 'salsa', 'queso', 'tocino']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['munchies', 'sampler', 'bacon', 'cheese', 'fries', 'boneless', 'onion', 'rings', 'cheese', 'sticks']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
303,"['garlic', 'salt', 'fries', 'papas', 'fritas', 'sal', 'ajo']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['cheese', 'sticks', 'dedos', 'mozzarella', 'empanizados']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['coliflor', 'popcorn', 'gramos', 'coliflor', 'chilelimón', 'mantequilla']",8,Categoría_8,0.0,0.0,0.0,0.7778,0.2222,0.0,0.0,0.0,0.0
303,"['truffled', 'joy', 'fries', 'papas', 'fritas', 'toque', 'trufa', 'queso', 'parmesano']",3,Italiana,0.0,0.0,0.0,0.1111,0.0,0.0,0.8889,0.0,0.0
303,"['animal', 'style', 'fries', 'papas', 'fritas', 'salsa', 'queso', 'aderezo', 'animal', 'style', 'cebolla', 'pimientos', 'rojos', 'caramelizadas']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['takis', 'cheese', 'fries', 'papas', 'fritas', 'salsa', 'queso', 'takis', 'fuego', 'aderezo', 'chipotle']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['bacon', 'cheese', 'tater', 'tots', 'tater', 'tots', 'salsa', 'queso', 'tocino']",3,Italiana,0.0,0.0,0.0,0.0,0.1111,0.0,0.8889,0.0,0.0
303,"['onion', 'rings', 'aros', 'cebolla', 'empanizado', 'original']",3,Italiana,0.0,0.0,0.0,0.1111,0.0,0.0,0.8889,0.0,0.0
303,"['pay', 'platano', 'pay', 'plátano', 'base', 'galleta', 'relleno', 'queso', 'crema', 'plátano', 'topping', 'tortuga']",4,Postres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
303,"['original', 'burger', 'pan', 'brioche', 'carne', 'prime', 'aderezo', 'pepinillos', 'queso', 'americano', 'tocino', 'pepinillos']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['sweet', 'caramela', 'pan', 'brioche', 'carne', 'prime', 'aderezo', 'sweet', 'mustard', 'cebolla', 'pimiento', 'rojo', 'caramelizados', 'queso', 'americano', 'tocino']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['holy', 'bbq', 'burger', 'pan', 'brioche', 'carne', 'prime', 'aderezo', 'bbq', 'aro', 'cebolla', 'queso', 'americano', 'tocino']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['blue', 'cheese', 'burger', 'pan', 'brioche', 'carne', 'prime', 'queso', 'azul', 'queso', 'blanco', 'aderezo', 'blue', 'cheese', 'tocino']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['animal', 'style', 'burger', 'pan', 'brioche', 'carne', 'prime', 'aderezo', 'animal', 'style', 'cebolla', 'pimiento', 'rojo', 'caramelizados', 'queso', 'americano', 'tocino']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['cheesy', 'burger', 'pan', 'brioche', 'carne', 'prime', 'aderezo', 'chipotle', 'queso', 'americano', 'queso', 'blanco']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['creamy', 'jalapeño', 'burger', 'pan', 'brioche', 'carne', 'aderezo', 'creamy', 'jalapeño', 'queso', 'tocino', 'tiras', 'toreadas', 'jalapeño']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['kiki\x92s', 'chicken', 'burger', 'pan', 'brioche', 'pechuga', 'pollo', 'empanizada', 'aderezo', 'chipotle', 'tomate', 'col', 'morada', 'bañada', 'chipotle', 'queso', 'blanco']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['spicy', 'guac', 'burger', 'pan', 'brioche', 'pechuga', 'pollo', 'empanizada', 'aderezo', 'creamy', 'jalapeño', 'aguacate', 'rodajas', 'jalapeño', 'queso', 'blanco']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['búffalo', 'burger', 'pan', 'brioche', 'pechuga', 'pollo', 'empanizada', 'bañada', 'búfalo', 'aderezo', 'blue', 'cheese', 'queso', 'blanco', 'lechuga', 'tomate']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['popayee\x92s', 'chicken', 'burger', 'pan', 'brioche', 'pechuga', 'pollo', 'empanizada', 'aderezo', 'chipotle', 'pepinillos']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,"['coco', 'fried', 'chicken', 'burge', 'pan', 'brioche', 'pechuga', 'pollo', 'empanizada', 'coco', 'aderezo', 'tamarindo', 'spicy', 'tocino', 'coco', 'rayado']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,"['parrillada', 'asada', 'carnetortillas']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71,"['parrillada', 'adobada', 'carnetortillas']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.4444
71,"['parrillada', 'veggie']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,0.2222
71,"['parrillada', 'barcaboa']",0,Saludable,0.0,0.0,0.0,0.0,0.4444,0.2222,0.0,0.0,0.3333
71,"['parrillada', 'tripitas']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.4444
71,"['tacotote', 'pack', 'adobada']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
